,행정구역,동,차명
14408,구로구,구로동,아이오닉 일렉트릭(IONIQ ELEC
14409,구로구,구로동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
14410,강남구,대치동,EV6
14411,강남구,대치동,EV6
14412,강남구,대치동,EV6
14413,강남구,대치동,아이오닉5 (IONIQ5)
14414,강남구,대치동,아이오닉5 (IONIQ5)
14415,강남구,대치동,GV60
14416,강남구,대치동,EV6
14417,종로구,교남동,Model 3 Performance
14418,종로구,교남동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
14419,구로구,구로동,Model 3 Standard Range Plus 
14420,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14421,구로구,구로동,아이오닉5 (IONIQ5)
14422,구로구,구로동,G80
14423,강남구,대치동,아이오닉5(IONIQ5)
14424,강남구,대치동,아이오닉5 (IONIQ5)
14425,강남구,대치동,아이오닉5 (IONIQ5)
14426,강남구,대치동,아이오닉5 (IONIQ5)
14427,강남구,대치동,아이오닉5 (IONIQ5)
14428,강남구,대치동,아이오닉5 (IONIQ5)
14429,강남구,대치동,아이오닉5 (IONIQ5)
14430,강남구,대치동,EV6
14431,강남구,대치동,EV6
14432,강남구,대치동,Model Y Standard Range
14433,강남구,대치동,Model Y Standard Range
14434,강남구,대치동,Model Y Standard Range
14435,강남구,대치동,니로 EV
14436,강남구,대치동,EV6
14437,강남구,대치동,EV6
14438,강남구,대치동,EV6
14439,강남구,대치동,EV6
14440,종로구,무악동,Model 3 Standard Range Plus 
14441,종로구,부암동,BMW i3 94Ah
14442,구로구,구로동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
14443,구로구,구로동,SMART110
14444,구로구,구로동,Model 3 Long Range
14445,구로구,구로동,Model 3 Standard Range Plus 
14446,구로구,구로동,니로 EV
14447,구로구,구로동,Model 3 Standard Range Plus 
14448,구로구,구로동,Model 3 Long Range
14449,구로구,구로동,Model 3 Standard Range Plus 
14450,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14451,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14452,구로구,구로동,니로 EV
14453,구로구,구로동,니로 EV
14454,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14455,구로구,구로동,아이오닉5 (IONIQ5)
14456,구로구,구로동,아이오닉5 (IONIQ5)
14457,강남구,대치동,아이오닉5 (IONIQ5)
14458,강남구,대치동,아이오닉5 (IONIQ5)
14459,강남구,대치동,아이오닉5 (IONIQ5)
14460,강남구,대치동,아이오닉5 (IONIQ5)
14461,강남구,대치동,니로 EV
14462,강남구,대치동,EV6
14463,강남구,대치동,EV6
14464,강남구,대치동,EV6
14465,강남구,대치동,니로 EV
14466,강남구,대치동,EV6
14467,강남구,대치동,EV6
14468,강남구,대치동,EV6
14469,강남구,대치동,EV6
14470,강남구,대치동,EV6
14471,강남구,대치동,EV6
14472,강남구,대치동,EV6
14473,강남구,대치동,EV6
14474,강남구,대치동,EV6
14475,강남구,대치동,아이오닉5 (IONIQ5)
14476,강남구,대치동,아이오닉5 (IONIQ5)
14477,강남구,대치동,EV6
14478,강남구,대치동,EV6
14479,강남구,대치동,아이오닉5 (IONIQ5)
14480,종로구,사직동,니로 EV
14481,종로구,사직동,스마트(SMART)ED
14482,종로구,사직동,CHEVROLET BOLT EV
14483,구로구,구로동,니로 EV
14484,구로구,구로동,Model Y Standard Range
14485,구로구,구로동,Model Y Standard Range
14486,구로구,구로동,Model 3 Long Range
14487,구로구,구로동,Model 3 Long Range
14488,구로구,구로동,Model 3 Long Range
14489,구로구,구로동,Model 3 Long Range
14490,구로구,구로동,Model 3 Long Range
14491,구로구,구로동,Model Y Long Range
14492,구로구,구로동,Model Y Standard Range
14493,구로구,구로동,니로 EV
14494,구로구,구로동,니로 EV
14495,구로구,구로동,아이오닉5 (IONIQ5)
14496,강남구,대치동,아이오닉5 (IONIQ5)
14497,강남구,대치동,EV6
14498,강남구,대치동,아이오닉5 (IONIQ5)
14499,강남구,대치동,아이오닉5(IONIQ5)
14500,강남구,대치동,아이오닉5 (IONIQ5)
14501,강남구,대치동,아이오닉5(IONIQ5)
14502,강남구,대치동,타이칸 4S (High. 5인승)
14503,강남구,대치동,Model 3 Long Range
14504,강남구,대치동,EV6
14505,강남구,대치동,아이오닉5 (IONIQ5)
14506,강남구,대치동,Model 3 Performance
14507,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14508,강남구,대치동,쏘울 EV
14509,종로구,사직동,니로 EV
14510,종로구,사직동,니로 EV
14511,종로구,사직동,니로 EV
14512,종로구,사직동,아이오닉5 (IONIQ5)
14513,종로구,사직동,Model Y Long Range
14514,종로구,사직동,봉고Ⅲ 1톤 EV
14515,종로구,삼청동,Model 3 Standard Range Plus 
14516,종로구,삼청동,코나 일렉트릭 (KONA ELECTRIC
14517,구로구,구로동,아이오닉5 (IONIQ5)
14518,구로구,구로동,아이오닉5(IONIQ5)
14519,구로구,구로동,니로 EV
14520,구로구,구로동,니로 EV
14521,구로구,구로동,EV6
14522,구로구,구로동,아이오닉5 (IONIQ5)
14523,구로구,구로동,아이오닉5 (IONIQ5)
14524,구로구,구로동,아이오닉5(IONIQ5)
14525,구로구,구로동,아이오닉5(IONIQ5)
14526,구로구,구로동,Model Y Long Range
14527,구로구,구로동,Model Y Long Range
14528,구로구,구로동,Model 3 Long Range
14529,구로구,구로동,Model 3 Long Range
14530,구로구,구로동,Model 3 Long Range
14531,구로구,구로동,아이오닉5(IONIQ5)
14532,구로구,구로동,아이오닉5(IONIQ5)
14533,구로구,구로동,아이오닉5(IONIQ5)
14534,구로구,구로동,아이오닉5(IONIQ5)
14535,구로구,구로동,아이오닉5(IONIQ5)
14536,구로구,구로동,아이오닉5(IONIQ5)
14537,구로구,구로동,아이오닉5(IONIQ5)
14538,강남구,대치동,Model 3 Long Range
14539,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14540,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14541,강남구,대치동,쏘울 EV
14542,강남구,대치동,쏘울 EV
14543,강남구,대치동,쏘울 EV
14544,강남구,대치동,쏘울 EV
14545,강남구,대치동,쏘울 EV
14546,종로구,숭인동,Model 3 Standard Range Plus 
14547,종로구,이화동,CHEVROLET BOLT EV
14548,종로구,종로1.2.3.4가동,니로 EV
14549,종로구,종로1.2.3.4가동,니로 EV
14550,구로구,구로동,아이오닉5 (IONIQ5)
14551,구로구,구로동,아이오닉5 (IONIQ5)
14552,구로구,구로동,아이오닉5 (IONIQ5)
14553,구로구,구로동,ZOE
14554,구로구,구로동,GV60
14555,구로구,구로동,GV60
14556,구로구,구로동,Model 3 Long Range
14557,구로구,구로동,니로 EV
14558,구로구,구로동,Model 3 Long Range
14559,구로구,구로동,니로 EV
14560,구로구,구로동,니로 EV
14561,구로구,구로동,Model 3 Long Range
14562,구로구,구로동,Model 3 Long Range
14563,구로구,구로동,Model 3 Long Range
14564,구로구,구로동,니로 EV
14565,구로구,구로동,니로 EV
14566,구로구,구로동,니로 EV
14567,강남구,대치동,쏘울 EV
14568,강남구,대치동,쏘울 EV
14569,강남구,대치동,쏘울 EV
14570,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14571,강남구,대치동,쏘울 EV
14572,강남구,대치동,쏘울 EV
14573,강남구,대치동,쏘울 EV
14574,강남구,대치동,쏘울 EV
14575,강남구,대치동,쏘울 EV
14576,강남구,대치동,쏘울 EV
14577,강남구,대치동,쏘울 EV
14578,강남구,대치동,쏘울 EV
14579,강남구,대치동,쏘울 EV
14580,강남구,대치동,쏘울 EV
14581,강남구,대치동,쏘울 EV
14582,강남구,대치동,쏘울 EV
14583,강남구,대치동,쏘울 EV
14584,강남구,대치동,쏘울 EV
14585,강남구,대치동,쏘울 EV
14586,강남구,대치동,쏘울 EV
14587,강남구,대치동,TWIZY
14588,강남구,대치동,쏘울 EV
14589,강남구,대치동,쏘울 EV
14590,종로구,종로1.2.3.4가동,아이오닉 일렉트릭(IONIQ ELEC
14591,종로구,종로1.2.3.4가동,CHEVROLET BOLT EV
14592,종로구,종로1.2.3.4가동,코나 일렉트릭 (KONA ELECTRIC
14593,종로구,종로1.2.3.4가동,코나 일렉트릭 (KONA ELECTRIC
14594,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14595,구로구,구로동,니로 EV
14596,구로구,구로동,니로 EV
14597,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14598,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14599,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14600,구로구,구로동,아이오닉5 (IONIQ5)
14601,구로구,구로동,니로 EV
14602,구로구,구로동,니로 EV
14603,구로구,구로동,니로 EV
14604,구로구,구로동,니로 EV
14605,구로구,구로동,니로 EV
14606,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14607,구로구,구로동,니로 EV
14608,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
14609,구로구,구로동,니로 EV
14610,구로구,구로동,니로 EV
14611,구로구,구로동,EV6
14612,구로구,구로동,EV6
14613,구로구,구로동,EV6
14614,구로구,구로동,EV6
14615,구로구,구로동,EV6
14616,강남구,대치동,쏘울 EV
14617,강남구,대치동,쏘울 EV
14618,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14619,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14620,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14621,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14622,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14623,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14624,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14625,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14626,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14627,종로구,종로1.2.3.4가동,쏘울 EV
14628,종로구,종로1.2.3.4가동,봉고Ⅲ 1톤 EV
14629,종로구,종로5.6가동,아이오닉 일렉트릭(IONIQ ELEC
14630,종로구,창신동,D2
14631,구로구,구로동,EV6
14632,구로구,구로동,아이오닉5 (IONIQ5)
14633,구로구,구로동,아이오닉5 (IONIQ5)
14634,구로구,구로동,아이오닉5 (IONIQ5)
14635,구로구,구로동,Model 3 Long Range
14636,구로구,구로동,Model 3 Long Range
14637,구로구,구로동,EV6
14638,구로구,구로동,아이오닉5 (IONIQ5)
14639,구로구,구로동,아이오닉5 (IONIQ5)
14640,구로구,구로동,아이오닉5 (IONIQ5)
14641,구로구,구로동,아이오닉5 (IONIQ5)
14642,구로구,구로동,아이오닉5 (IONIQ5)
14643,구로구,구로동,GV60
14644,구로구,구로동,아이오닉5 (IONIQ5)
14645,구로구,구로동,아이오닉5 (IONIQ5)
14646,강남구,대치동,CHEVROLET BOLT EV
14647,강남구,대치동,CHEVROLET BOLT EV
14648,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14649,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14650,강남구,대치동,쏘울 전기차
14651,종로구,창신동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
14652,종로구,청운효자동,아이오닉 일렉트릭(IONIQ ELEC
14653,종로구,청운효자동,아이오닉 일렉트릭(IONIQ ELEC
14654,구로구,구로동,D2
14655,강남구,대치동,쏘울 전기차
14656,강남구,대치동,쏘울 전기차
14657,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14658,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14659,강남구,대치동,쏘울 전기차
14660,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14661,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14662,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14663,강남구,대치동,Model 3 Standard Range Plus 
14664,강남구,대치동,Model 3 Standard Range Plus 
14665,강남구,대치동,Model 3 Standard Range Plus 
14666,강남구,대치동,Model 3 Standard Range Plus 
14667,강남구,대치동,Model 3 Long Range
14668,강남구,대치동,Model 3 Long Range
14669,강남구,대치동,Model 3 Long Range
14670,강남구,대치동,Model 3 Long Range
14671,강남구,대치동,Model S Long Range
14672,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14673,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14674,종로구,평창동,BMW i3
14675,구로구,구로동,ZOE
14676,구로구,구로동,아이오닉 일렉트릭(IONIQ ELEC
14677,구로구,구로동,니로 EV
14678,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14679,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14680,강남구,대치동,Model 3 Long Range
14681,종로구,평창동,LEAF
14682,종로구,평창동,Model Y Long Range
14683,종로구,평창동,Model 3 Long Range
14684,종로구,평창동,GV60
14685,구로구,수궁동,아이오닉 일렉트릭(IONIQ ELEC
14686,구로구,수궁동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
14687,구로구,신도림동,Model Y Standard Range
14688,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14689,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14690,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14691,강남구,대치동,Model 3 Long Range
14692,강남구,대치동,Model 3 Long Range
14693,강남구,대치동,Model 3 Long Range
14694,강남구,대치동,Model 3 Long Range
14695,강남구,대치동,Model 3 Standard Range Plus 
14696,강남구,대치동,Model 3 Standard Range Plus 
14697,강남구,대치동,Model 3 Standard Range Plus 
14698,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14699,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14700,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14701,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14702,종로구,평창동,Model X Long Range
14703,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14704,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14705,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14706,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14707,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14708,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14709,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14710,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14711,강남구,대치동,Model 3 Long Range
14712,강남구,대치동,Model 3 Long Range
14713,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14714,강남구,대치동,아이오닉5 (IONIQ5)
14715,강남구,대치동,CHEVROLET BOLT EV
14716,강남구,대치동,니로 EV
14717,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14718,중구,광희동,아이오닉5 (IONIQ5)
14719,중구,다산동,Model 3 Long Range
14720,중구,다산동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
14721,구로구,신도림동,EV6
14722,구로구,신도림동,Model Y Standard Range
14723,강남구,대치동,아이오닉5 (IONIQ5)
14724,강남구,대치동,니로 EV
14725,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14726,강남구,대치동,CHEVROLET BOLT EV
14727,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14728,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14729,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14730,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14731,강남구,대치동,코나 일렉트릭 (KONA ELECTRIC
14732,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14733,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14734,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14735,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14736,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14737,중구,동화동,BMW i3
14738,중구,명동,아이오닉 일렉트릭(IONIQ ELEC
14739,중구,명동,니로 EV
14740,중구,명동,아이오닉 일렉트릭(IONIQ ELEC
14741,구로구,신도림동,Model Y Long Range
14742,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14743,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14744,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14745,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14746,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14747,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14748,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14749,강남구,대치동,쏘울 EV
14750,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14751,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14752,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14753,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14754,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14755,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14756,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14757,강남구,대치동,아이오닉 일렉트릭(IONIQ ELEC
14758,강남구,대치동,쏘울 EV
14759,강남구,대치동,쏘울 EV
14760,강남구,대치동,쏘울 EV
14761,강남구,대치동,쏘울 EV
14762,중구,명동,벤츠 EQC 400 4MATIC
14763,중구,명동,쏘울 EV
14764,중구,명동,Model Y Long Range
14765,중구,명동,코나 일렉트릭 (KONA ELECTRIC
14766,중구,명동,아이오닉 일렉트릭(IONIQ ELEC
14767,중구,명동,아이오닉5 (IONIQ5)
14768,중구,명동,BMW i3
14769,중구,명동,니로 EV
14770,중구,명동,레이 전기차
14771,중구,명동,Peugeot e-2008 SUV
14772,구로구,오류동,SMART9.3
14773,구로구,오류동,Model 3 Standard Range Plus 
14774,구로구,오류동,EV6
14775,강남구,대치동,쏘울 EV
14776,강남구,대치동,쏘울 EV
14777,강남구,대치동,쏘울 EV
14778,강남구,대치동,쏘울 EV
14779,강남구,대치동,쏘울 EV
14780,강남구,대치동,쏘울 EV
14781,강남구,대치동,쏘울 EV
14782,강남구,대치동,쏘울 EV
14783,강남구,대치동,쏘울 EV
14784,강남구,대치동,쏘울 EV
14785,강남구,대치동,쏘울 EV
14786,강남구,대치동,쏘울 EV
14787,강남구,대치동,쏘울 EV
14788,강남구,대치동,쏘울 EV
14789,강남구,대치동,쏘울 EV
14790,강남구,대치동,쏘울 EV
14791,강남구,대치동,쏘울 EV
14792,강남구,대치동,쏘울 EV
14793,강남구,대치동,쏘울 EV
14794,강남구,대치동,쏘울 EV
14795,강남구,대치동,쏘울 EV
14796,강남구,대치동,쏘울 EV
14797,강남구,대치동,쏘울 EV
14798,중구,명동,ZOE
14799,중구,명동,파워프라자라보ev PEACE
